name,date,likes,comment,sentiment,source
𝙿𝙷𝙾𝚃𝙾 𝙿𝚁𝙾𝙵𝙸𝙻𝙴,31/07/20 16:21:28,0,خاوتي باج متاعي تلقو صور بروفيل شابين للبنات لولاد عاونوني بجام ربي يعيشكم  حب أصفر,0,fb
Tai Cheng,31/07/20 16:52:07,0,الكونكسيو حتي الشريحه تعمل الوضع يطاق اقسم الله عيب نجي نعلق نقول هكدا بدل نقول مشالله كونكسيو هايله ءريدو 4G راهي خير جيزي علا الف مراه  محبط  محبط  قلق شوي  قلق شوي,-1,fb
ʚĩɞSun Shineʚĩɞ,31/07/20 17:21:58,2,Chkoun l ra7 andeh réseau ta3 djezzy Mais c grave Smataa,-1,fb
Amine Das,31/07/20 17:32:47,0,البارح فليكسيت 500 درت عرض اكسترا 500 واليوم ملقيت والو راني نعيط بصح رد,-1,fb
Rayane Torino,31/07/20 17:43:21,0,عيدكم مبارك عندي مشكله ممكن خاص,0,fb
Malik Benyoucef,31/07/20 17:56:49,3,ني عيد ني شكوبي الريزو راني باوريدو الباطل تاعها خير 40 جيقا تاعكم,-1,fb
Hâ Ma Dâ,31/07/20 18:16:03,0,Kifach hadi lbarh faliksit 1500 dork l9it fiha 127 sara9in,-1,fb
Berkani Merouane,31/07/20 18:29:47,0,الكونيكسيون جي تقيله اسوء شريحه جيزي  ما يعجبش 🏻 ما يعجبش 🏻 ما يعجبش 🏻,-1,fb
Abd Blk,31/07/20 19:31:15,1,Vous mavez couper ma ligne qui avait un problème technique car je ne pouvais pas appeler avec en plus de ça quand jappel le service client vous mannoncer que vous êtes pour la lute contre le covid 19 et quant je demande un conseiller vous me dite que cest 100 da minute cest quoi se vole,-1,fb
Hicham Bouhadef,31/07/20 19:45:21,0,تربحكم ان شاء اللهكليتولي 20 الف اليوم تربحكم يتمسخر,-1,fb
Hømmė Dė L'ømbrė,31/07/20 20:35:24,0,سلام سي نورمال 27 جويليه درت ابونمو 1500 عتاولي 50 جيڤا معا 300دج هدره ليوم 31 جويلسه خلاصلي كولش 3 ايام فضلك جاوبني  قف  لون متوسط  سلام  لون متوسط  مرحبا  لون متوسط,0,fb
Ayoub Kaddouri,31/07/20 21:25:18,0,اليوم مقتليش صاحا عيدك تحيرت والله مكومش زعفنين مني حزين,0,fb
Nowomen Nocray,31/07/20 22:31:21,0,صح عيدكم وكونكسيون ثقيله عدتش كانت والله اوريدو خير منكم ،علاش تشوفوش حل اسرع وقت نهايه الشهر تلقوا نصف الزباءن راح لاوريدو,-1,fb
Istaps Eps,31/07/20 23:19:11,0,فهمونا علاه تسرقونا ليزينيتي ؟؟,-1,fb
Aymen Boss,01/08/20 0:59:49,0,اليوم سرعه الانترنت خراا بكل بساطه اسءا خدمه انترنت فالعالم يوم كامل سرعه الانترنت تتعدي 80kbs,-1,fb
آية الرحمان,01/08/20 1:27:17,0,يجزي فضلك الرد استلفت 20 دينار لدي امر طارء اتسلف جديد الرد,0,fb
Amine Mee,01/08/20 1:28:07,0,اسوا تغطيه انترنت فالجزاءر جربت اوريدو حسيت بفرق شاسع مجال للمفارنه,-1,fb
Hamdi Tlb,01/08/20 1:39:39,1,وشبيكم تكتبو فرنسي شركه اسراءيل والخونه لمزيه بدلت اوريدو افضل منكم 100مره,0,fb
Barou Dii,01/08/20 3:46:19,2,فليكسيت 1500 اكتيفيت الانترنيت بصح تقيله 24 ساعه مداري فاليل خفيفه راهي 33ks م علاه ماراني نقد نتفرج والو,-1,fb
Rosie La Rose,01/08/20 8:16:36,0,Bonne fête Djezzy Prière daméliorer votre connexion,0,fb
Amina Minar,01/08/20 11:05:14,0,مدينه مليانه ولايه عين الدفلي نطلب منكم 4G نعانو الكونيكسيون,-1,fb
تسنيم تسنيم,01/08/20 11:15:33,0,صح عيدكم رجعونا العروض امتياز,0,fb
Abinour Arb,01/08/20 12:29:32,0,"Cest quoi le problème depuis jeudi soir "" Vous nêtes pas autorisé à effectuer cet appel""",0,fb
Doliprane Paracetamol,01/08/20 16:32:46,0,je noublirais jamais 46 kbps de cest deux jours de laid les 1500 DA moi irons pour la switch dooredoo mennael fouk bey bae djezzyrahdj,-1,fb
ಹಿಹಿ ಬಿಹಿಹಿ,01/08/20 19:08:48,0,اغير خدمات هبال خدمات امتياز,0,fb
أماني أمينة,01/08/20 19:55:56,0,عيد الاضحي مبارك للجميع يارب عام وانتم بالف خير كون بعثتولنا رساله والله عيب حتي اوريدو وموبليس بعثولهم وانتوما فيس,0,fb
Slimane FouAd,02/08/20 6:04:23,0,Cnx dyalkom wlat te3yii ya dini ta3 sbah makach cnx offre hayela bezaaf wlat leguyaa bezaaf,-1,fb
Đüñ Ýa,02/08/20 13:11:26,0,عندي مشكل علاه قفتولي شريحه نعيط خدمه الزباءن ميهزوش,0,fb
Mîlîssaà Mîsõ,02/08/20 15:21:41,0,سڨمولونا ريزو ره عيان 2020مزلنا نحوسو علي ريزو وعلي كنكسيو عاصمه الحراش تمسخير والله تخسرو زباين ديلكم اريدو فور بزااف والله بلبونس تقظر تعيط مصلحه زباين نتوما لزم نفلكسو نهدرو,-1,fb
NüŤi Llå,02/08/20 15:31:54,0,اتلقي مده عروض امتياز يمكنني الاستفاده مجددا عروض imtiyaz,0,fb
Čhöû Aïb,02/08/20 20:53:56,0,ريڨلونا connexion بارك الله فليكم نسوفريو مسلكين بالدراهم ماكمش تصدقو علينا,-1,fb
Mohamed Faouzi,03/08/20 11:13:24,0,خدمه الانترنت جد رديءه، وخدمه المكالمات يتم تحسين الخدمه لتكون علي قدر المبالغ ننفقها علي شبه خدمه الاتصال؟؟,-1,fb
Tarek Bdjrd,03/08/20 23:45:25,0,عيدكم مبارك كونكسيون جيجل طاهير بالضبط نواحي الدكاره ماجورها اتقل مايكون اصلحو المشكله,-1,fb
Mignon,04/08/20 12:31:28,0,والله دخلت نكومنطي حتي غلقت وشعلت بيانات الهاتف 2 مرات اسوء كونيكسيون شهرين اليوتيوب مليحه ام كامل الالعاب اونلين الفيسبوك وانستاغرام علاقه الميساج مانقدرش نشوفهم وراني داير 40 GB,-1,fb
Khaled Nhro,09/08/20 23:12:24,0,سكان بلديه (( عشعاشه مركز )) داءره عشعاشه بولايه مستغانم يبلغ تعداد ساكنها 70الف نسمه نعاني نقص وفي الاحيان انعدام التغطيه لشبكه جيزيللتذكير اننا نعاني تذبذب تغطيه شبكه جيزي 10ايام نستفيد ادني الخدمات مثل المكالمات العاديه ناهيك سوء خدمات الانترنتلذا نطالب بصليح الخطا اقرب وقت ممكنلان الوضع كارثي بكل المقاييس__,-1,fb
Ben Nacer Wael,30/07/20 20:01:55,10,سكان المملكه يطالبون بنت مجاني هديه العيد اذا حبيتو,0,fb
Mourad Zouai,30/07/20 20:03:34,1,صحي عيدكم زيدولنا شويا فالكونكسيو,-1,fb
Hichem Oukil,30/07/20 20:04:19,1,واجبوني خصني كود pin نسيتو  مفهمش  مفهمش,0,fb
Hichem Hķ,30/07/20 20:06:20,0,سلام صحاا عيدكم عندي شريحه جيزي confort استبدلت عرض 1500DA 200DA غالط استبدالت عرض 300DA اريد رجوع عرض اول ثاني,0,fb
Maram Akram,30/07/20 20:06:47,0,Aid moubarek a tous,0,fb
Boubeker Ahmed,30/07/20 20:08:03,0,تردون علي رساءل,0,fb
Àmìnè Mìnø,30/07/20 20:09:11,0,غلطت درت لانترنات مجاني ومعرفتش نحي جدها رني نمشي باطل تعكم مخرجتش عليا نحيهاا,0,fb
Yanis Maouchi,30/07/20 20:10:45,0,saha aidek Nesrine taa3 djezzy hh,0,fb
Bendouma Kada,30/07/20 20:11:24,0,عام وانتم الف خير,0,fb
Kadi Kadanov,30/07/20 20:13:45,0,عيدك مبارك مام نتوما نسرين وزهره فالغيبيه  حب كبير,0,fb
Siline Siline,30/07/20 20:14:17,0,مافهمتش ناكتيڤي الانثرنث لمده نغليكسي باع نعيط تدوهم هادي سرقه واش؟ثلاث مرت نفليكسي مشتركه حتي خدمه يتسرقوارجو الرد,-1,fb
Syphax Tali,30/07/20 20:14:53,0,عندي اشتراك 75 جبغا 200 لضعف الجوده استعمل فقط اثنين ثلاثه,-1,fb
Djezzy,30/07/20 20:18:57,0,صح عيدك  بخير,0,fb
Djezzy,30/07/20 20:20:11,0,مرحبا،يرجي التواصل علي الخاص تقديم رقمك الهاتفي الاسم اللقب تاريخ الميلاد لنتمكن جازي  بخير,0,fb
Hãröun Ël Ŕāćhïď,30/07/20 20:21:33,0,صح عيدكم  عاشق  عاشق بصح حاولو تحسنو الانترنت لانو تعبتنا راهي ثقيله بزاف,-1,fb
Sara Neko,30/07/20 20:24:46,1,jai reçu le telephone gagné grace a shake and win aujourdHui merci djezzy et sa7a 3idkom,1,fb
ۥٰ ۥٰ,30/07/20 20:25:13,0,ريبوندي جدنا فلخاص,-1,fb
Mohamed Hrabi,30/07/20 20:25:15,0,عيد سعيد وكل عام وانتم بخير  احتفال  حفلة  معكم داءما نقطه بيع  بالون,0,fb
Thani Na,30/07/20 20:26:00,0,Saha 3idkom svp ripondiw f prv,0,fb
Omar Tedjini,30/07/20 20:28:13,0,عيدكم مبارك وكل عام وانتم بخير وصحه وعافيه,0,fb
ReIra Floyd,30/07/20 20:41:21,0,Franchement kifkom kif elhoukouma entouma fi blad wa hena fi blad La journée makah connexion allah yahdikom,-1,fb
ۥٰ ۥٰ ۥٰ ۥٰ,30/07/20 20:42:04,0,معنديش جيزي نتابعكم زهرهزهره عيدك مبروك,0,fb
Mohamed Aali Aali,30/07/20 20:42:31,0,سرعه انترنت ثقيله مذابيكم جيزي شوفونا حل 4G وسرعه350kbs غي وهران مفهمناش ريزو,-1,fb
Asmaå Fatim,30/07/20 20:43:17,0,ديرونا الانترنات مجاني بمناسبه العيد غي نهار ومعليش,0,fb
Nazzim El Harashi,30/07/20 20:45:47,0,صحا عيدكم جيزي⁦ سعيد ️⁩,0,fb
Rayane Torino,30/07/20 20:53:08,0,صح عيدكم عام انتم بخير شيء اخر نريد باقه جديده ليوم العيد ربي يوفقكم,0,fb
Farouke Medouda,30/07/20 20:53:27,0,ماتزكيوش علينا لابغا 2gانترنات,0,fb
Yøûćef Mįlì,30/07/20 20:54:22,0,وشبيها كونيكسيو,0,fb
Farouke Medouda,30/07/20 20:54:27,0,حسنو الكونيكسيو راهي مرض خلاص,-1,fb
Bill El,30/07/20 20:58:42,0,عام انتوما بخير ليكيباج جيزي دمتم متالقين ديما بالجديد  حب مزدوج,1,fb
Cĥặříɱ ɱŏuśặặß,30/07/20 21:01:11,2,لماذا تردون علي رساءل الخاص انترنت فاشله واتصالات خرده ناكتيفي بدراهمي ماشي صداقه لماذا تقومون بتعديل واصلاح هواءيات الانترنت والاتصالات انكم تعلمون ان شركتكم اصبح خرده تقومو برد علي شكاوي نطالب مصلحه المستهلك باخد الامر بعين الاعتبار واتخاد الاجراءات الازمه بلاد الغرب الانترنت حق مواطن مثل الاكسجين اما بلادي بدراهمي ومش قادر نستخدم الانترنت نقدر نعمل اتصال,-1,fb
Yahia Sidhoum,30/07/20 21:11:08,3,الشهر الماضي عبءت 1500 دج 40 جيغا استعمل الا 22جيغا انتهي الشهر خسرت 18جيغا سرقه كالعاده بسبب التضييق الانقطاع التوقف المصطنع الشركه لسرقتنا بطريقه ذكيه الله يربحكم,-1,fb
Mohammed Said,30/07/20 21:20:47,0,Djezzy machi khrito fiha chwia Draham ta3arfo tadohom w service 0 tfou 3likom tala3touli la tension bl connexion ta3,0,fb
Mokhtar Bettahar,30/07/20 21:21:33,0,a connexion segmoha ghi thblona w repondo f privé,-1,fb
Trari Hadj Boumedien,30/07/20 21:23:56,0,اولا عيدكم مبارك عام وانتم بخير ثانيا ارجو منكم النظر طلبي وشكرا,0,fb
دخوش دخوش دخوش,30/07/20 21:30:08,0,لايوجد جديد,0,fb
Mourad Radj,30/07/20 21:33:21,0,2020 مزال ماعندناش 4G داءره العباديه ولايه عين الدفلي,-1,fb
Ha Oua,30/07/20 21:34:26,0,صح عيدكم حابه نعرف نحول نقاط جيزي انترنت,0,fb
أولادي قرة عيني,30/07/20 21:35:11,0,عيدكم مبارك وكل عام وانتم بخير خففولنا فالكونكسيون راهي ثيقله 4G,-1,fb
Anes Merah,30/07/20 21:43:28,0,ياو سقمو لكونيكسيون ومكلاه تقولولي تعال للخاص علي ماتردوش,-1,fb
Hugo Hugo,30/07/20 21:51:53,0,Anda ttela Zahra inass saha l3idim,0,fb
Sou Souhil Hil,30/07/20 21:55:34,0,Ani bgratwi yzbi flixsit dawhomli djezzy ta3 zbi,-1,fb
Younes Younes,30/07/20 22:05:12,0,ريقلونا الكونيكسيو واشبيها هذو الايامات راهي تصلحش ارجو عدم التجاهل والاهتمام بالزبون,-1,fb
Is Lam Picso,30/07/20 22:05:42,0,ya djezzy 3lach rakom gla9toli la pus,0,fb
Djamal Makhloufi,30/07/20 22:06:20,0,احمووده لكنكسيو صرلها,0,fb
نفس الامل,30/07/20 22:14:54,0,عيد سعيد درونا عروض ملاح,0,fb
Dal Queen,30/07/20 22:22:55,0,ياجيزي باسمي اسم العايله الكريمه نطلب ترجعولي علي الميساج عيتوني,-1,fb
Rostom Boudaoud,30/07/20 22:29:04,0,انترنت مجاني شكل 5462986465 حسام قاضي,0,fb
Öūńi Źùkå,30/07/20 22:56:37,0,عام وانتم بالف خير حب  عسل,0,fb
Kaltoum ZR,30/07/20 23:26:35,0,Kawthar hedi sa7bti sr9tiwlha drahmha rj3ohmlha l3id 3id,0,fb
Abderahman Fitas,30/07/20 23:28:59,0,التغطيه ضعيفه جدا الانترنت تبقي وتخونها لاننا لانستعملها كلها بسبب التغطيه الضعيفه كذالك المكالمات ،يجب اعاده المكالمه علي الاقل مرتيين لتتمكن الكلام  حزين  مافهمتش  تعبان  غاضب  غاضب,-1,fb
Ta Rek,30/07/20 23:32:50,0,بلاد شكوبي ميصلح والو,-1,fb
Abdelali Bouidane,30/07/20 23:47:06,0,الله يتربحكم ياالسراقين 3 مراات وانا نفليكسي ندخل باه ناكتيفي نلقاها راحت,-1,fb
Zåīn Ēb,31/07/20 00:32:49,4,اولا انتم منافقين تردو علي تعليقات التهنءه مشاكل الزبون نظن مهمتكم الاولي تصليح مشاكل الزبون اخذها بعين الاعتبار ثانيا انتم سارقين وكيلكم ربي,-1,fb
Nidal Mehezzen,31/07/20 01:17:58,0,كش عروض للعيد اودي خلونا نتمتعو بشوي كوناكسيو,-1,fb
Ismail Baziz,31/07/20 02:06:20,0,ني صحه عيدكم ني شكوبي سراقين ياناس اخطاكم جيزي كونيكسيون خری تحيا اوريدو كونطر علی جيزي,-1,fb
Kick Bouxsing,31/07/20 02:10:22,0,عيد مبارك وكل عام وكنكسيو وثقيله ودرهمنا ربي يخلف  يضحك بزاف  يضحك بزاف,-1,fb
Wassile Behri,31/07/20 03:35:01,1,محمد محمد هه رواح شوف حتي جيزي ترد علي تعليقات بالوجوه  ضحك   ضحك   حاسب الحلابه عندنا فالقرووب يديرو,0,fb
Lakhdar Abdelkrim,31/07/20 04:55:00,0,عيد اضحي مبارك,0,fb
Fadi Dadi,31/07/20 05:20:44,0,اكلقونا لميغات راهي ليوم 31 جويليه ناس يهديكم ربي راني نعيط ميريبونديش سرفيس,-1,fb
